latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.83279,22.97055,312.27,1.02,1.01,2025-06-10,1314,A,66,6.1NRT,297.63,6.9,D
-6.86182,31.29998,334.12,3.32,1.72,2025-06-10,1314,A,87,6.1NRT,296.3,163.69,D
-11.8331,22.90514,312.87,1.03,1.01,2025-06-10,1314,A,65,6.1NRT,297.17,7.3,D
-7.4812,27.54564,336.91,1.62,1.25,2025-06-10,1314,A,88,6.1NRT,300.8,64.48,D
-11.83441,22.89598,311.25,1.03,1.01,2025-06-10,1314,A,55,6.1NRT,296.24,6.07,D
-7.48345,27.53153,334.85,1.62,1.25,2025-06-10,1314,A,82,6.1NRT,296.57,58.06,D
-11.32021,26.11136,312.48,1.15,1.07,2025-06-10,1314,A,66,6.1NRT,296.46,9.42,D
-7.55926,27.05498,315.08,1.49,1.21,2025-06-10,1314,A,62,6.1NRT,300.6,10.65,D
-11.15046,27.12706,317.19,1.32,1.14,2025-06-10,1314,A,51,6.1NRT,296.23,13.44,D
-7.57772,26.93827,340.38,1.46,1.19,2025-06-10,1314,A,90,6.1NRT,303.25,60.28,D
-11.78469,22.92601,309.04,1.03,1.01,2025-06-10,1314,A,58,6.1NRT,297.02,4.85,D
-7.57974,26.92547,326.09,1.46,1.19,2025-06-10,1314,A,69,6.1NRT,301.86,25.3,D
-12.36402,18.4036,310.06,1.92,1.35,2025-06-10,1314,A,63,6.1NRT,297.18,15.74,D
-7.86299,25.10026,327.24,1.12,1.06,2025-06-10,1314,A,65,6.1NRT,302.56,17.56,D
-12.01593,20.95339,307.71,1.25,1.11,2025-06-10,1314,A,54,6.1NRT,296.29,5.36,D
-7.87799,25.00176,318.63,1.11,1.05,2025-06-10,1314,A,69,6.1NRT,301.2,10.26,D
-12.35848,18.39771,311.63,1.92,1.35,2025-06-10,1314,A,66,6.1NRT,297.97,17.94,D
-9.26001,14.9176,312.75,3.26,1.71,2025-06-10,1314,A,59,6.1NRT,297.01,33.15,D
-11.10012,27.12549,314.6,1.33,1.14,2025-06-10,1314,A,34,6.1NRT,300.73,9.32,D
-9.26353,14.88895,315.61,3.28,1.71,2025-06-10,1314,A,66,6.1NRT,296.5,48.94,D
-9.16883,15.53762,314.83,2.9,1.62,2025-06-10,1314,A,62,6.1NRT,296.5,32.76,D
-11.57263,24.00776,312.03,1,1,2025-06-10,1314,A,52,6.1NRT,293.34,7.95,D
-9.17836,15.46029,316,2.94,1.63,2025-06-10,1314,A,54,6.1NRT,294.83,41.44,D
-12.14657,19.83605,305.42,1.49,1.2,2025-06-10,1314,A,43,6.1NRT,293.94,7.04,D
-9.18152,15.43464,321.85,2.96,1.64,2025-06-10,1314,A,72,6.1NRT,292.35,68.54,D
-11.03384,27.34804,316.08,1.37,1.16,2025-06-10,1314,A,67,6.1NRT,297.17,15.22,D
-7.37681,28.04939,315.15,1.78,1.31,2025-06-10,1314,A,0,6.1NRT,296.31,15.11,D
-12.30212,18.46074,337.16,1.9,1.35,2025-06-10,1314,A,89,6.1NRT,297.69,92.26,D
-7.73437,25.80947,323.28,1.23,1.1,2025-06-10,1314,A,75,6.1NRT,299.63,18.1,D
-11.78023,22.24148,308.64,1.08,1.04,2025-06-10,1314,A,50,6.1NRT,295.42,5.37,D
-7.84447,25.09734,322.55,1.12,1.06,2025-06-10,1314,A,47,6.1NRT,302.83,11.66,D
-12.48905,16.71628,316.36,2.63,1.56,2025-06-10,1314,A,67,6.1NRT,296.11,37.86,D
-8.92345,17.38561,324.06,2.04,1.39,2025-06-10,1314,A,79,6.1NRT,299.05,40.75,D
-11.78559,22.00792,308.54,1.1,1.05,2025-06-10,1314,A,55,6.1NRT,296.6,4.29,D
-9.16397,15.45875,331.05,2.94,1.63,2025-06-10,1314,A,83,6.1NRT,296.61,113.34,D
-12.50417,16.6392,314.15,2.66,1.57,2025-06-10,1314,A,50,6.1NRT,294.31,36.46,D
-7.70525,25.97636,313.66,1.26,1.11,2025-06-10,1314,A,52,6.1NRT,298.57,9.09,D
-11.00181,27.22427,320.22,1.35,1.15,2025-06-10,1314,A,76,6.1NRT,298.13,20.55,D
-7.72007,25.87774,314.89,1.24,1.11,2025-06-10,1314,A,58,6.1NRT,298.66,10.59,D
-11.00368,27.21231,318.2,1.35,1.15,2025-06-10,1314,A,73,6.1NRT,298.89,17,D
-7.72171,25.86684,326.42,1.24,1.11,2025-06-10,1314,A,74,6.1NRT,295.66,26.3,D
-12.48158,16.70842,319.69,2.63,1.56,2025-06-10,1314,A,76,6.1NRT,295.53,53.2,D
-11.04298,26.89524,316.37,1.29,1.13,2025-06-10,1314,A,66,6.1NRT,298.39,12.38,D
-7.7298,25.81302,316.16,1.23,1.1,2025-06-10,1314,A,52,6.1NRT,299.37,9.02,D
-11.04477,26.88374,320.41,1.28,1.12,2025-06-10,1314,A,76,6.1NRT,297.64,17.92,D
-7.73141,25.8023,316.95,1.23,1.1,2025-06-10,1314,A,60,6.1NRT,298.48,9.71,D
-11.00587,27.06711,312.4,1.32,1.14,2025-06-10,1314,A,64,6.1NRT,296.51,10.46,D
-7.78982,25.41218,320.31,1.17,1.08,2025-06-10,1314,A,71,6.1NRT,300.23,15.71,D
-12.26273,18.23684,313.57,1.97,1.37,2025-06-10,1314,A,69,6.1NRT,299.45,22.52,D
-9.07403,16.42466,315.57,2.45,1.51,2025-06-10,1314,A,67,6.1NRT,296.8,32.69,D
-9.07692,16.40326,317.32,2.46,1.51,2025-06-10,1314,A,70,6.1NRT,296.35,38.35,D
-11.73247,22.11952,319.85,1.09,1.04,2025-06-10,1314,A,76,6.1NRT,296.7,14.53,D
-11.73383,22.10982,328.24,1.09,1.04,2025-06-10,1314,A,83,6.1NRT,297.48,24.92,D
-6.85796,31.32151,321.5,3.34,1.72,2025-06-10,1314,A,76,6.1NRT,295.6,75.57,D
-12.42407,16.72484,315.4,2.62,1.55,2025-06-10,1314,A,71,6.1NRT,296.66,37.52,D
-6.86265,31.2926,329.89,3.32,1.72,2025-06-10,1314,A,84,6.1NRT,296.23,129.52,D
-11.75412,21.76032,321.18,1.13,1.06,2025-06-10,1314,A,77,6.1NRT,296.41,17.61,D
-7.69549,25.97474,311.59,1.26,1.11,2025-06-10,1314,A,30,6.1NRT,297.99,6.84,D
-12.14976,18.75051,308.48,1.79,1.31,2025-06-10,1314,A,58,6.1NRT,296.07,11.89,D
-9.26068,14.91087,311.13,3.26,1.71,2025-06-10,1314,A,50,6.1NRT,297.1,28.1,D
-12.41728,16.7192,320.08,2.62,1.55,2025-06-10,1314,A,76,6.1NRT,297.34,52.15,D
-9.2645,14.88155,316.01,3.28,1.71,2025-06-10,1314,A,66,6.1NRT,296.07,51.54,D
-12.14152,18.74459,307.5,1.79,1.31,2025-06-10,1314,A,51,6.1NRT,295.56,10.19,D
-7.4419,27.56188,315.04,1.63,1.26,2025-06-10,1314,A,63,6.1NRT,297.82,12.03,D
-11.01278,26.56351,312.6,1.23,1.1,2025-06-10,1314,A,46,6.1NRT,297.5,9.07,D
-7.4485,27.51936,318.97,1.62,1.25,2025-06-10,1314,A,71,6.1NRT,301.61,18.61,D
-11.55733,22.90202,311.37,1.02,1.01,2025-06-10,1314,A,64,6.1NRT,295.74,6.73,D
-7.55777,26.81145,315.46,1.43,1.18,2025-06-10,1314,A,63,6.1NRT,297.71,12.38,D
-7.61062,26.46639,313.43,1.36,1.15,2025-06-10,1314,A,55,6.1NRT,299.37,8.86,D
-10.9383,26.97879,310.51,1.31,1.13,2025-06-10,1314,A,57,6.1NRT,298.35,7.57,D
-8.9169,17.39608,317.04,2.03,1.39,2025-06-10,1314,A,70,6.1NRT,298.95,22.07,D
-10.99633,26.60579,314.02,1.24,1.11,2025-06-10,1314,A,58,6.1NRT,294.72,10.53,D
-8.91932,17.37815,318.98,2.04,1.39,2025-06-10,1314,A,73,6.1NRT,298.64,27.08,D
-9.17505,15.45312,350.27,2.94,1.63,2025-06-10,1314,A,95,6.1NRT,296.44,276.66,D
-12.30534,16.72864,329.63,2.61,1.55,2025-06-10,1314,A,53,6.1NRT,298.55,84.61,D
-12.51602,14.89116,312.17,3.68,1.8,2025-06-10,1314,A,28,6.1NRT,293.44,40.6,D
-7.12791,29.47268,317.19,2.34,1.48,2025-06-10,1314,A,30,6.1NRT,298.35,26.57,D
-12.51961,14.85884,319.31,3.71,1.8,2025-06-10,1314,A,75,6.1NRT,295.3,82.11,D
-7.5686,26.67228,317.8,1.4,1.17,2025-06-10,1314,A,68,6.1NRT,300.17,14.48,D
-10.90262,26.81964,323.85,1.28,1.12,2025-06-10,1314,A,79,6.1NRT,298.19,21.53,D
-7.5705,26.65998,323.66,1.4,1.17,2025-06-10,1314,A,76,6.1NRT,300.47,23.63,D
-11.62306,21.97867,312.56,1.1,1.05,2025-06-10,1314,A,66,6.1NRT,298.05,8.03,D
-8.8807,17.48139,322.65,2,1.38,2025-06-10,1314,A,77,6.1NRT,298.98,36.75,D
-11.65854,21.72049,317.18,1.13,1.06,2025-06-10,1314,A,62,6.1NRT,296.28,11.88,D
-8.89731,17.35664,314.94,2.04,1.39,2025-06-10,1314,A,35,6.1NRT,298.52,16.44,D
-11.65992,21.71041,315.97,1.13,1.06,2025-06-10,1314,A,54,6.1NRT,296.18,10.64,D
-8.62604,19.28286,345.47,1.45,1.19,2025-06-10,1314,A,93,6.1NRT,298.24,79,D
-12.2917,16.72711,323.77,2.61,1.55,2025-06-10,1314,A,61,6.1NRT,299.73,58.48,D
-7.88047,24.43072,318.02,1.06,1.03,2025-06-10,1314,A,43,6.1NRT,300.77,8.61,D
-12.29442,16.70381,322.05,2.62,1.55,2025-06-10,1314,A,23,6.1NRT,298.55,53.49,D
-7.4756,26.99492,319.54,1.48,1.2,2025-06-10,1314,A,45,6.1NRT,303.73,12.29,D
-10.89958,26.824,322.24,1.28,1.12,2025-06-10,1314,A,70,6.1NRT,298.95,18.1,D
-7.47971,26.96896,326.15,1.47,1.2,2025-06-10,1314,A,71,6.1NRT,301.74,26.1,D
-11.6524,21.71296,324.92,1.13,1.06,2025-06-10,1314,A,81,6.1NRT,296.69,22.23,D
-7.6588,25.82403,315.71,1.23,1.1,2025-06-10,1314,A,55,6.1NRT,298.51,11.02,D
-11.65382,21.70289,309.89,1.13,1.06,2025-06-10,1314,A,60,6.1NRT,296.22,5.89,D
-7.66046,25.81327,348.23,1.23,1.1,2025-06-10,1314,A,89,6.1NRT,299.3,71.97,D
-10.83185,27.19612,319.11,1.35,1.15,2025-06-10,1314,A,64,6.1NRT,298.39,18.13,D
-7.79659,24.8632,317,1.1,1.05,2025-06-10,1314,A,46,6.1NRT,303.23,6.55,D
-12.31119,16.72265,320.66,2.61,1.55,2025-06-10,1314,A,49,6.1NRT,296.49,48.92,D
-11.58095,22.08518,311.64,1.09,1.04,2025-06-10,1314,A,64,6.1NRT,296.44,6.91,D
-7.87777,24.32622,328.51,1.05,1.02,2025-06-10,1314,A,81,6.1NRT,300.89,18.81,D
-12.29756,16.72095,326.52,2.61,1.55,2025-06-10,1314,A,70,6.1NRT,300.12,72.08,D
-9.06662,15.62267,309.41,2.84,1.61,2025-06-10,1314,A,46,6.1NRT,295.8,18.84,D
-12.50579,14.88238,315.98,3.68,1.8,2025-06-10,1314,A,71,6.1NRT,293.31,67.57,D
-9.06978,15.59717,313.07,2.86,1.61,2025-06-10,1314,A,62,6.1NRT,296.18,31.08,D
-12.50963,14.84963,309.41,3.71,1.8,2025-06-10,1314,A,38,6.1NRT,294.14,32.95,D
-7.06723,29.35923,318.32,2.29,1.47,2025-06-10,1314,A,56,6.1NRT,299.5,29.2,D
-11.62981,21.53345,309.3,1.15,1.07,2025-06-10,1314,A,58,6.1NRT,296.9,5.34,D
-7.68735,25.51276,322.71,1.18,1.08,2025-06-10,1314,A,74,6.1NRT,300.22,16.4,D
-10.83785,26.76766,342.02,1.27,1.12,2025-06-10,1314,A,86,6.1NRT,302.3,54.87,D
-8.27306,21.54796,325.61,1.07,1.03,2025-06-10,1314,A,80,6.1NRT,298.17,18.92,D
-11.68478,20.98938,313,1.23,1.1,2025-06-10,1314,A,52,6.1NRT,296.72,9.31,D
-7.83323,24.50351,322.73,1.06,1.03,2025-06-10,1314,A,67,6.1NRT,303.53,12.53,D
-10.81355,26.85705,319.69,1.29,1.13,2025-06-10,1314,A,75,6.1NRT,300.28,14.33,D
-7.84425,24.42897,318.87,1.06,1.03,2025-06-10,1314,A,52,6.1NRT,299.85,10.44,D
-10.82623,26.77744,322.11,1.27,1.12,2025-06-10,1314,A,62,6.1NRT,300.64,15.38,D
-11.15483,24.64993,328.42,1.02,1.01,2025-06-10,1314,A,73,6.1NRT,298.8,22.97,D
-8.25477,21.61668,327.98,1.06,1.03,2025-06-10,1314,A,72,6.1NRT,299.58,22.51,D
-11.67656,20.97698,310.96,1.24,1.1,2025-06-10,1314,A,44,6.1NRT,296.33,7.35,D
-11.67805,20.96595,312.3,1.24,1.11,2025-06-10,1314,A,51,6.1NRT,296.15,8.72,D
-8.25613,21.60726,327.44,1.06,1.03,2025-06-10,1314,A,71,6.1NRT,298.91,21.7,D
-11.52639,22.00781,312.61,1.09,1.04,2025-06-10,1314,A,55,6.1NRT,297.65,5.97,D
-8.85739,17.34628,313.69,2.04,1.39,2025-06-10,1314,A,64,6.1NRT,297.66,17.07,D
-11.54637,21.8145,314.6,1.11,1.05,2025-06-10,1314,A,69,6.1NRT,297.02,10.39,D
-7.36462,27.54382,315.66,1.63,1.26,2025-06-10,1314,A,64,6.1NRT,298.91,12.57,D
-11.65298,21.05746,316.08,1.22,1.1,2025-06-10,1314,A,44,6.1NRT,297.32,12.14,D
-7.45236,26.97231,317.42,1.48,1.2,2025-06-10,1314,A,25,6.1NRT,302.01,10.66,D
-11.64484,21.0452,325.41,1.22,1.1,2025-06-10,1314,A,81,6.1NRT,297.12,23.99,D
-7.47594,26.81796,322.16,1.44,1.19,2025-06-10,1314,A,74,6.1NRT,301.11,20.7,D
-10.71038,27.32108,329.73,1.39,1.17,2025-06-10,1314,A,79,6.1NRT,300.13,35.87,D
-9.07699,15.61903,312.98,2.84,1.61,2025-06-10,1314,A,62,6.1NRT,295.83,31,D
-11.63517,21.04382,325.72,1.22,1.1,2025-06-10,1314,A,81,6.1NRT,296.19,25.17,D
-7.54527,26.29478,315.72,1.32,1.14,2025-06-10,1314,A,61,6.1NRT,302.68,11.21,D
-11.42221,22.49285,309.96,1.05,1.02,2025-06-10,1314,A,49,6.1NRT,294.33,5.28,D
-7.40898,27.11327,313.52,1.51,1.21,2025-06-10,1314,A,58,6.1NRT,300.5,9.8,D
-7.48766,26.60357,318.1,1.39,1.17,2025-06-10,1314,A,68,6.1NRT,298.42,14.49,D
-11.39209,22.64017,317.98,1.04,1.02,2025-06-10,1314,A,74,6.1NRT,296.52,11.75,D
-8.24693,21.4127,340.73,1.08,1.04,2025-06-10,1314,A,91,6.1NRT,297.94,44.33,D
-11.38315,22.63884,327.3,1.04,1.02,2025-06-10,1314,A,83,6.1NRT,296.35,21.75,D
-8.24829,21.40315,318.69,1.08,1.04,2025-06-10,1314,A,73,6.1NRT,295.9,13.03,D
-6.76214,30.98166,311.4,3.14,1.68,2025-06-10,1314,A,47,6.1NRT,296.42,25.74,D
-11.38447,22.62958,313.36,1.04,1.02,2025-06-10,1314,A,45,6.1NRT,296.57,7.31,D
-7.26677,27.87675,314.76,1.74,1.29,2025-06-10,1314,A,0,6.1NRT,298.09,10.63,D
-7.80339,24.39426,324.64,1.05,1.03,2025-06-10,1314,A,77,6.1NRT,300.46,15.68,D
-10.79969,26.42791,321.37,1.22,1.1,2025-06-10,1314,A,76,6.1NRT,301.53,16.62,D
-8.8478,16.94615,317.48,2.2,1.44,2025-06-10,1314,A,71,6.1NRT,298.6,24.3,D
-8.85038,16.92649,314.76,2.21,1.44,2025-06-10,1314,A,66,6.1NRT,295.83,16.6,D
-10.60862,27.56139,323.42,1.44,1.19,2025-06-10,1314,A,78,6.1NRT,300.44,23.06,D
-7.02445,29.3051,322.24,2.28,1.46,2025-06-10,1314,A,58,6.1NRT,298.3,45.42,D
-10.81688,26.25576,311.43,1.19,1.08,2025-06-10,1314,A,34,6.1NRT,298.24,7.57,D
-7.31855,27.47828,325.65,1.62,1.25,2025-06-10,1314,A,79,6.1NRT,299.59,29.38,D
-7.78326,24.46719,319.9,1.06,1.03,2025-06-10,1314,A,70,6.1NRT,300.67,9.25,D
-11.45873,21.90255,314.31,1.1,1.05,2025-06-10,1314,A,69,6.1NRT,296.8,10.33,D
-8.16219,21.87786,321.95,1.04,1.02,2025-06-10,1314,A,77,6.1NRT,293.15,14.41,D
-11.6221,20.7011,313.74,1.28,1.12,2025-06-10,1314,A,68,6.1NRT,297.88,10.86,D
-7.60641,25.56928,320.72,1.2,1.09,2025-06-10,1314,A,71,6.1NRT,299.52,16.21,D
-8.90079,16.33175,313,2.48,1.52,2025-06-10,1314,A,62,6.1NRT,295.27,30.4,D
-10.6329,27.3463,313.64,1.39,1.17,2025-06-10,1314,A,56,6.1NRT,300.04,8.79,D
-8.90358,16.30989,309.39,2.49,1.52,2025-06-10,1314,A,47,6.1NRT,294.95,20.58,D
-11.05848,24.61996,310.63,1.02,1.01,2025-06-10,1314,A,63,6.1NRT,296.07,5.77,D
-8.96872,15.68129,313.65,2.8,1.6,2025-06-10,1314,A,63,6.1NRT,296.28,34.75,D
-11.59415,20.83536,311.61,1.26,1.11,2025-06-10,1314,A,61,6.1NRT,297.53,7.56,D
-8.97176,15.65686,312.54,2.82,1.6,2025-06-10,1314,A,60,6.1NRT,295.86,31.08,D
-10.85935,25.87595,311.83,1.14,1.06,2025-06-10,1314,A,16,6.1NRT,299.44,5.75,D
-7.0222,29.08226,313.43,2.19,1.43,2025-06-10,1314,A,31,6.1NRT,298.32,18.8,D
-11.59236,20.82856,325.18,1.26,1.11,2025-06-10,1314,A,81,6.1NRT,298.41,24.53,D
-7.02532,29.06348,313.64,2.18,1.43,2025-06-10,1314,A,38,6.1NRT,299.48,18.76,D
-12.13194,16.80471,309.36,2.55,1.54,2025-06-10,1314,A,58,6.1NRT,297.91,14.96,D
-8.90445,16.32524,316.54,2.48,1.52,2025-06-10,1314,A,69,6.1NRT,295.25,38.8,D
-12.35189,15.04913,309.46,3.55,1.77,2025-06-10,1314,A,43,6.1NRT,296.03,33.02,D
-9.08331,14.98903,311.97,3.19,1.69,2025-06-10,1314,A,45,6.1NRT,297.18,26.87,D
-10.59371,27.53911,315.9,1.44,1.19,2025-06-10,1314,A,68,6.1NRT,300.92,11.2,D
-7.3093,27.29839,316.46,1.57,1.23,2025-06-10,1314,A,66,6.1NRT,300.4,13.23,D
-10.70967,26.79241,318.07,1.28,1.12,2025-06-10,1314,A,64,6.1NRT,301.93,10.53,D
-7.59559,25.41155,315.28,1.17,1.08,2025-06-10,1314,A,47,6.1NRT,299.95,7.91,D
-10.7458,26.55767,324.53,1.24,1.11,2025-06-10,1314,A,79,6.1NRT,301.9,20.25,D
-8.97765,15.67536,317.72,2.8,1.6,2025-06-10,1314,A,71,6.1NRT,296.45,50.18,D
-10.7475,26.54658,325.42,1.24,1.11,2025-06-10,1314,A,80,6.1NRT,302.53,22.13,D
-6.38813,32.96419,307.93,4.61,1.97,2025-06-10,1314,A,28,6.1NRT,293.87,27.79,D
-10.97793,25.02439,310.34,1.05,1.02,2025-06-10,1314,A,54,6.1NRT,296.12,6.67,D
-7.2682,27.49245,318.22,1.62,1.25,2025-06-10,1314,A,62,6.1NRT,297.7,16.12,D
-11.53836,21.14466,319.4,1.2,1.09,2025-06-10,1314,A,75,6.1NRT,296.24,15.6,D
-7.2704,27.47824,315.99,1.62,1.25,2025-06-10,1314,A,34,6.1NRT,298.65,11.47,D
-11.53986,21.13393,330.3,1.21,1.09,2025-06-10,1314,A,85,6.1NRT,296.91,31.59,D
-7.35797,26.91059,318.26,1.47,1.2,2025-06-10,1314,A,69,6.1NRT,300.75,14.26,D
-11.56715,20.93816,312.75,1.24,1.11,2025-06-10,1314,A,66,6.1NRT,295.65,10.89,D
-11.56868,20.92713,324.59,1.24,1.11,2025-06-10,1314,A,80,6.1NRT,296.57,25.69,D
-7.57358,25.42918,331.84,1.18,1.08,2025-06-10,1314,A,84,6.1NRT,302.12,29.62,D
-7.66077,24.84971,326.41,1.1,1.05,2025-06-10,1314,A,77,6.1NRT,306.04,12.68,D
-12.17524,16.35325,308.85,2.78,1.59,2025-06-10,1314,A,27,6.1NRT,295.03,20.75,D
-10.58132,27.55008,328.01,1.44,1.19,2025-06-10,1314,A,82,6.1NRT,300.72,33.02,D
-7.75608,24.21065,327.42,1.04,1.02,2025-06-10,1314,A,69,6.1NRT,297.22,20.64,D
-10.58332,27.53735,333.56,1.44,1.19,2025-06-10,1314,A,86,6.1NRT,300.75,44.52,D
-8.74308,17.2327,318.75,2.08,1.4,2025-06-10,1314,A,73,6.1NRT,297.06,33.67,D
-8.77584,16.98797,313.88,2.18,1.43,2025-06-10,1314,A,64,6.1NRT,298.24,17.99,D
-10.58931,27.49924,315.96,1.43,1.18,2025-06-10,1314,A,53,6.1NRT,301.2,10.49,D
-10.61677,27.32417,323.29,1.39,1.17,2025-06-10,1314,A,78,6.1NRT,298.97,22.63,D
-9.03512,15.01131,313.41,3.18,1.69,2025-06-10,1314,A,57,6.1NRT,297.21,33.51,D
-10.61871,27.31179,316.64,1.39,1.17,2025-06-10,1314,A,69,6.1NRT,298.57,13.4,D
-7.25727,27.41843,317.44,1.6,1.25,2025-06-10,1314,A,68,6.1NRT,301.56,13.51,D
-7.36488,26.72748,311.7,1.42,1.18,2025-06-10,1314,A,44,6.1NRT,298.56,7.02,D
-10.69982,26.79086,339.03,1.28,1.12,2025-06-10,1314,A,90,6.1NRT,303.24,48.27,D
-8.05212,22.12511,318.53,1.03,1.01,2025-06-10,1314,A,73,6.1NRT,298.3,11.86,D
-11.52877,21.14329,312.83,1.2,1.09,2025-06-10,1314,A,22,6.1NRT,296.44,8.07,D
-8.71882,17.32065,315.33,2.04,1.39,2025-06-10,1314,A,61,6.1NRT,296.83,20.18,D
-8.72121,17.30272,317.4,2.05,1.39,2025-06-10,1314,A,71,6.1NRT,297.4,26.14,D
-11.53026,21.13256,333.61,1.21,1.09,2025-06-10,1314,A,87,6.1NRT,296.85,37.33,D
-9.01666,15.03782,311.81,3.16,1.68,2025-06-10,1314,A,37,6.1NRT,296.82,24.79,D
-10.82522,25.91205,323.88,1.14,1.06,2025-06-10,1314,A,78,6.1NRT,298.68,19.18,D
-7.35449,26.72613,312.44,1.42,1.18,2025-06-10,1314,A,51,6.1NRT,298.81,8.02,D
-10.57058,27.48321,325.17,1.43,1.18,2025-06-10,1314,A,79,6.1NRT,300.95,24.81,D
-7.43075,26.23429,312.43,1.32,1.14,2025-06-10,1314,A,45,6.1NRT,299.24,7.01,D
-10.87055,25.55243,342.02,1.1,1.05,2025-06-10,1314,A,91,6.1NRT,299.97,47.66,D
-7.63365,24.90504,348.03,1.11,1.05,2025-06-10,1314,A,94,6.1NRT,302.14,57.37,D
-10.58415,27.33124,316.18,1.39,1.17,2025-06-10,1314,A,68,6.1NRT,300.05,12.08,D
-7.63512,24.89531,315.36,1.11,1.05,2025-06-10,1314,A,50,6.1NRT,299.44,5.18,D
-10.73581,26.36654,321.07,1.21,1.09,2025-06-10,1314,A,75,6.1NRT,299.98,16.2,D
-8.92775,15.61891,312.16,2.83,1.61,2025-06-10,1314,A,60,6.1NRT,297.1,27.3,D
-11.3077,22.51702,309.86,1.04,1.02,2025-06-10,1314,A,60,6.1NRT,296.92,5.2,D
-7.14607,27.97629,320,1.78,1.31,2025-06-10,1314,A,72,6.1NRT,298.18,23.91,D
-11.40469,21.8277,320.32,1.11,1.05,2025-06-10,1314,A,76,6.1NRT,297.03,15.17,D
-7.62149,24.92319,316.25,1.11,1.05,2025-06-10,1314,A,56,6.1NRT,299.89,7.22,D
-11.40607,21.81781,322.77,1.11,1.05,2025-06-10,1314,A,79,6.1NRT,297.09,18.26,D
-7.62297,24.91343,315.71,1.11,1.05,2025-06-10,1314,A,46,6.1NRT,300.02,6.59,D
-11.54801,20.78788,317.79,1.26,1.12,2025-06-10,1314,A,73,6.1NRT,297.38,14.19,D
-7.48363,25.76171,325.29,1.23,1.1,2025-06-10,1314,A,77,6.1NRT,300.63,21.86,D
-10.56396,27.39178,320.06,1.41,1.17,2025-06-10,1314,A,70,6.1NRT,300.94,16.87,D
-7.53254,25.44405,317.2,1.18,1.08,2025-06-10,1314,A,56,6.1NRT,299.7,9.41,D
-11.44006,21.50442,309.03,1.15,1.07,2025-06-10,1314,A,48,6.1NRT,296.63,5.65,D
-7.70375,24.31565,314.05,1.05,1.02,2025-06-10,1314,A,30,6.1NRT,297.69,4.17,D
-10.47043,27.90483,314.76,1.54,1.22,2025-06-10,1314,A,59,6.1NRT,299.12,16.71,D
-10.53748,27.49073,325.89,1.43,1.18,2025-06-10,1314,A,80,6.1NRT,300.8,27.29,D
-8.96886,15.05966,312.55,3.14,1.68,2025-06-10,1314,A,61,6.1NRT,298.55,29.26,D
-7.38802,26.31124,316.42,1.33,1.14,2025-06-10,1314,A,63,6.1NRT,300.69,10.92,D
-10.53951,27.47812,320.6,1.43,1.18,2025-06-10,1314,A,56,6.1NRT,299.47,17.5,D
-7.47397,25.76019,319.14,1.23,1.1,2025-06-10,1314,A,68,6.1NRT,300.07,13.6,D
-10.62799,26.86127,323.81,1.3,1.13,2025-06-10,1314,A,78,6.1NRT,302.47,19.17,D
-6.9199,29.13675,314.11,2.22,1.44,2025-06-10,1314,A,56,6.1NRT,297.63,22.21,D
-10.62981,26.84987,324.58,1.29,1.13,2025-06-10,1314,A,79,6.1NRT,299.49,20.85,D
-11.38934,21.73425,315.03,1.12,1.05,2025-06-10,1314,A,67,6.1NRT,296.48,10.19,D
-8.05319,21.79892,317.9,1.05,1.02,2025-06-10,1314,A,65,6.1NRT,295.86,10.64,D
-11.39072,21.72427,310.73,1.12,1.06,2025-06-10,1314,A,31,6.1NRT,296.41,6.03,D
-6.92024,29.13169,314.44,2.22,1.44,2025-06-10,1314,A,63,6.1NRT,297.43,23.8,D
-10.61072,26.90567,322.4,1.31,1.13,2025-06-10,1314,A,73,6.1NRT,296.99,19.18,D
-7.44329,25.74979,312.84,1.23,1.1,2025-06-10,1314,A,46,6.1NRT,300.2,6.58,D
-7.58689,24.79325,321.52,1.1,1.04,2025-06-10,1314,A,62,6.1NRT,301.47,9.57,D
-10.61258,26.89407,336.04,1.3,1.13,2025-06-10,1314,A,88,6.1NRT,298.23,43.58,D
-10.81713,25.59437,327.12,1.1,1.05,2025-06-10,1314,A,81,6.1NRT,295.41,23.24,D
-8.91548,15.3491,312.58,2.97,1.64,2025-06-10,1314,A,44,6.1NRT,296.69,25.89,D
-11.26137,22.58596,342.99,1.04,1.02,2025-06-10,1314,A,92,6.1NRT,298.98,46.19,D
-7.34061,26.35855,316.44,1.35,1.15,2025-06-10,1314,A,63,6.1NRT,300.37,12.01,D
-7.45002,25.6401,314.49,1.21,1.09,2025-06-10,1314,A,51,6.1NRT,298.61,8.21,D
-11.26268,22.57669,324.87,1.04,1.02,2025-06-10,1314,A,81,6.1NRT,298.05,18.93,D
-11.34744,21.96958,310.21,1.09,1.04,2025-06-10,1314,A,60,6.1NRT,296.56,5.9,D
-7.56177,24.89844,323.75,1.11,1.05,2025-06-10,1314,A,75,6.1NRT,303.28,15.97,D
-11.38007,21.7329,313.15,1.12,1.05,2025-06-10,1314,A,61,6.1NRT,295.57,8.62,D
-7.56323,24.88871,324.87,1.11,1.05,2025-06-10,1314,A,77,6.1NRT,300.56,17.36,D
